"HAUS","ANLAGE","ABLEINH","TOUR","ME_MA_ID","CITY1","CITY2","HOUSE_NUM1","POST_CODE1","EQUNR","ENTSCHEIDUNG","REGEL"
"nfGwbbkLVlrhMrSpvgYNMyOZjyZSnWXhofZZwoo","RjKTwUuoWYSvviTxXNrieaQGRZT+Ioda/OYbVHx","J09C6106","J09C","PrLtLrVVVrtjknehiWXUPb/qVTRXREkTClWYCIl","Neuenrade","Neuenrade","101","58809","pPvXpqUmJaFPFWVGinXGdMuVsQfYMTXi/XFIRWj","KSA","Standard nach Anzahl Stromzähler"
"TIUhUzSnxaQkCXjzJXLcbmZqRTJdkGNKZtWOfMa","uDXVpVNklgPMizTLWADrTPggk+VjYGXDGhZNaJ+","J09C5482","J09C","LJxbIlQkUpKXIsXSnX+qVWVRQbFaXODDiXUSWpn","Halver","Ehringhausen","13","58553","RgnQFmWDlqBcadhcjMhxVZVyHDTZYVUqHkOAaf/","KSA","Standard nach Anzahl Stromzähler"
"kNnOSvpOWZZ/twtocWzbNaSeQOmXKRRiWuZ/aih","WNZlRTQtXYkwFSqURryKalFeRgrllNSgoUUKxRD","J09C5084","J09C","UQUgbZfEHRvYWGIdbVoZAmUqctWbVBLlvnTRGtQ","Altena","Dahle","11","58762","UXa/fjQlKMSRYGTAstMYzt/UiBqFShjPUJeVLf+","EVU","Standard nach Anzahl Stromzähler"
"LQjcGBsZtUahQbNyqVCtgTOV+aW+JoPdR+uZkHn","kZVELsLPYFSlkVpVTLILXiRRRaDgoAncJqpfZ/P","J09C4011","J09C_L","xXNLTfv/yYYclVRzAmUKxnVTxkqgQkoVVFCFRoG","Lüdenscheid","","33","58513","VTuBcl+HoUBaMtlKXQEoedulaqAkSKWCpXMfbfa","EVU","Standard nach Anzahl Stromzähler"
"atBTyozPTuMXyuDdXRgEhyRFQdQQXPNWSodcFXK","fIZmXxloAqEwSYMcocVQCOAxRDlXFXFqZdREZYi","J09C1622","J09C_J","bTkUmxTRlwWM/BzcoWlNfSgBXybQUvBZgTcrnpX","Hagen","Halden","20","58093","GQYCwGKU/TmyGwIxqHREmWLWAJfBJutvZsvXiyp","KSA","Standard nach Anzahl Stromzähler"
"CjrxsmrxBTaxjTNVzRToS+dGQZmppbaJPByQUzy","KoQnrk+SUSVDDtkRXfnY+RzJyHqIHzoTdzUSITz","J09C6101","J09C","QLytPVStPYJmQ+iKskwIZqmXRyycYSVSV+byMyb","Neuenrade","Neuenrade","32","58809","WTkYFV+QJRUUHZbnpxTaXbXfKYKUIBpXoPAZEY/","EVU","Standard nach Anzahl Stromzähler"
"RZcSgUovRXUxULdOSUZXPYDueYMjqYgSGMWNLoU","QSaSavwADOehSqAKzpsvIvGOGH/ZFkbRHTZ+jZV","J09C5482","J09C","RfUG+RHJLgWTuBiU/NKuhkWzbLUYagzYOrwaTTO","Halver","Ehringhausen","3","58553","Zdmu+kgXFElOhQGCiaBYPpVWCZWBHQ/d/GULAxw","KSA","Standard nach Anzahl Stromzähler"
"AMIbDGovUSGtyHARtZNlxZUmpeWsqSs+Ll+pGsy","htVWyBfvGXmTTUIGOmAJArLyRjNzwmTtHhnSXet","J09C4011","J09C_L","QM+HrbbxakRXOENU/solJGJUVVbAzHMwuiYqvRR","Lüdenscheid","","37","58513","DaVTsUTXzBGTZRhVXCZmSQySauXzRKXXyBvYCpE","EVU","Standard nach Anzahl Stromzähler"
"BhuNqnYIUSxjSlrOqWruxbRVVEIwJQlmGSzYUz/","IQ/zuvZDPPkkpYRTRiXmO/XPPautvqUgMiWGyHy","J09C4011","J09C_L","iwsUfnbsMuqTCbqoSfbZlgJKLcWGHiRUcNUtQOd","Lüdenscheid","","8","58513","KOMTQQXBxctS+vCVXd+nfQYkWXQeBFwUX+CPhyi","KSA","Standard nach Anzahl Stromzähler"
"XapxDPPtBAYYRTtjdvEhVlEUsJIHSzBKvmVYyCk","XlMSsYdzZxvEiUOznlfvifdkngEG+RBTySwaVXB","J09C6104","J09C","mVihBxIUCjzlxaRtdGZjY+A+RZHkVmcRWYQRWVS","Neuenrade","Neuenrade","19","58809","QiyEqbyWRKYsjSsPZIsYRJ+eYWcpTzvVNJXzdpu","KSA","Standard nach Anzahl Stromzähler"
"TLzjbrEPSxZiXpYWTRfuxaYaTAfYTbedZWVPq+c","TklTXXHUBQXUpPmGWYpLxpsWYHQtvlQjXTtI+Vx","J09C1621","J09C_J","XLPbQfngUVg/hALWejqcMyQhOEtjAOQeOwmRWth","Hagen","Halden","37","58093","xAGXPXsUoiRgLDMTtZzCeCRUvXZxtRbDoOLFdVV","KSA","Standard nach Anzahl Stromzähler"
"imreAYXg/WKNTvUkcNsWQcr+ONTtTSxFVELhQWU","dljeewdjdsETcmDdyZSbORQviQKUWhSJZfTPVUl","J09C6104","J09C","TGSGNOSZreqnluQrUGfSBsTxBiQbqY/PQJMAYUD","Neuenrade","Neuenrade","1","58809","HCXKGWQvTYxZyeYibGFBtFQjhHAAtcRklDzciST","KSA","Standard nach Anzahl Stromzähler"
"JqeXSiyJFTVRCQeThRtRRXuWMUEpZVaIIlW/WxL","KpeZTXpKbMlHWFtSQJYzaE+epHqaJUZBsByTgrZ","J09C3401","J09C_J","QXaRyYB+UqHATs+EV+RgkhNlZVFjYaZkffzWyPw","Hagen","Hohenlimburg","4","58093","vPRVFAqXEsjrifH+SMYDSmIWyhswsZMnVZeEEDL","EVU","Standard nach Anzahl Stromzähler"
"eKLGJyQJTaLxDemAVSmxLVxDhdJLtrQxckbGAQZ","kgSsPYvawYpExV/W+VwSWfSyFEZtvZXRkW+eKDl","J09C5081","J09C","ssVnCCMfVjQsgVXTERWXVvprTVAElNnkiCZIWYY","Altena","Dahle","15","58762","LGHYvgyOxBZSRQhWUdXxNAYp+RooPWOlDbwyucy","KSA","Standard nach Anzahl Stromzähler"
"cWqvTUcHFwBVSmFgTFZmO/BAsbNGCPkSiZsdGND","eNC/lq//NVbdelUZMTevexfYWXWqHGjSVUioZDg","J09C4011","J09C_L","HhHZQKkiEtFLNXfXGY+QVdQRQXGRvcVktlgFcQL","Lüdenscheid","Lüdenscheid","51","58513","ZCSuYTGNPhbCCZsbpaaOCUwRMhEUMSVkpU+UaVZ","KSA","Standard nach Anzahl Stromzähler"
"'+dAeYM+YSNiWAmeBXPbrTBaRXgk/H+TSeSVHdJd","XeU/aJMnEyduKvSklXvCTYygpENRjYBYHEXvXWR","J09C1631","J09C_J","VITzVbEg/WngGZORZYpMZGVZPeKeTQXKPuzWQhS","Hagen","Herbeck","24","58093","ZwEUvgoULCMwKoKoURoWQBHHHXcbzOq+KwUUvtu","EVU","Standard nach Anzahl Stromzähler"
"OC/eQSXTIKVaxZangHLEa+rJeKQaYSoXdSQSfXm","WemDFSTqoqPcoVxuByTLjnWO+QTaGXoiQWRWvfy","J09C3401","J09C_J","UZaWFWSsxWYpQvrmrWhaZlUSKAzxYcjOblzUQRk","Hagen","Hohenlimburg","9","58093","TSVLWswUjwZWLGzhzraIUdZfYSYAvRgunjByuAY","EVU","Standard nach Anzahl Stromzähler"
"dlhTYwbmvVbWdreywVJLEWlgVYUcEQAlMlYxvux","TLMmUOiRgoiTQrBPtJNJCToHUhZhnWoFkXOOMcy","J09C5484","J09C","MxpdQUjBBFjqOc/vSyvIyApZzuIsrCVTnJJEU/E","Halver","Ehringhausen","12","58553","Wj+lLWWXyNYfTsPLUuWGAdrWXWyBeamxIcZ/Ieg","EVU","Standard nach Anzahl Stromzähler"
"rRTeeWXZUFIRPacaFYFkW/OWBWXJpVXk+UxWsYv","pxjmYvFLyhTjZKehrqWUKAlDR/NSHEdKQVCGKaD","J09C5485","J09C","vkQexVMEvPUGGMTyGfXETzYwYsUiAmAJ+/ETrQk","Halver","Ehringhausen","11","58553","wGonmNLPRvSjxoSSfNZrizwmTWdjKjnAdpVFATD","KSA","Standard nach Anzahl Stromzähler"
"ykORweRSWUFdTwmvximDXTeEPUe+SmsSvHsTEgF","fZyTuyTIQZWyBYC+uRXUHKeZJYAxcmeNPMXZUjQ","J09C3401","J09C_J","KbIopuFDDCZWgUtNnXWJ+yJiduW+PdSQmUU/CNs","Hagen","Hohenlimburg","18","58093","CeWQRSDSrvURZUWSmarlySF/mYvlPuYRGxXCM+n","EVU","Standard nach Anzahl Stromzähler"
"GiYrUSBQtRoSUEAamRPBVSdxRUHWbHGzZfhQnSS","OVQOVFNCUctVPIRXVxSCYwRthMWURQgsEd/jsPJ","J09C5481","J09C","ZXoxuzEUFJgePvPVVVU+NWkFxZUGQTNDVWskHRU","Halver","Oberbrügge","66","58553","XWlaPZKdNfwfKNscX/DjzDMXByUTgvUQjqgJxdR","KSA","Standard nach Anzahl Stromzähler"
"R+bpyEOmWySDC/twfZQWVXyNWXXOnBUULXTfYhX","LwcQPFTWyjYuRAaNuOwRPRleTLWfdVjEPhlSmWC","J09C6101","J09C","cYrQerGHYxWviLnUwh/iyvVSwO/aPDNCWXjuTRL","Neuenrade","Neuenrade","13","58809","XPvGfgaPZsdEVaOiUnYVnSdWCRAY/cQDG/SXYZa","KSA","Standard nach Anzahl Stromzähler"
"ZrbIFDGfhEwYYCksUOwtVlLWdBhXuCKguwDLePZ","alGasYzRIQTMYXRffw/oZZvYRz/UZFVJOXtaNKC","J09C6505","J09C","lRDWKmtvJVNRyiTsXVAy+IngUYefSHXLAMBWRZU","Meinerzhagen","Meinerzhagen","8","58540","SBmnPMVj+LSLZWkXkYPRRuTwqTWIVGVlorVRnNr","EVU","Standard nach Anzahl Stromzähler"
"kGcDQk/DdaUyZPfzNHpwVqsYTmpunyuTONiTVlm","CBRenntVBckHVOQcvyIJi+MKuCiyZUWHcCSNYVI","J09C4011","J09C_L","REicPXVkQWmGIjwYpoAMMXNYTmEJBe+xwdfhfEr","Lüdenscheid","","4","58513","KQpElDBSYURetFMEExPGXHFVLjRDNCFvyc/uAmG","KSA","Standard nach Anzahl Stromzähler"
"puHewpotLmrWGtdCzUWdpBRRFVToiWUWTDQFVhF","pBhbrYgBzTuZVQssSoxovAlWTwizvKxnQTwgpuA","J09C5083","J09C","VjnJqwvasIPixNRJREZWjcWeIw/UghZYPSzxeoF","Altena","Dahle","49","58762","uYBVYSRYRAUHnsrIKTNOYuV/VtHejXdVIorwX/u","KSA","Standard nach Anzahl Stromzähler"
"FFpXUfOb+vi/IajGdmtzokYrAZVFCrKxTvBsaQr","QKgQAXv//xsvGCFrmuZZUGUjzwShNYRX/lkVQbW","J09C1621","J09C_J","ThcwlURykutXgzXAQSwOVnYtRJDSzpYQwQjNVEZ","Hagen","Lennetal","3","58093","nUZnQUYLYKZaZvuhhBz/lW+CLEVRrvlIPopmSnU","KSA","Standard nach Anzahl Stromzähler"
"zYQWfo/YRtjYfcWTKSGIZQHMogTbNZWciK+mYuh","tgZoaGTjXvsrSHLQCjwwVTAgFmwdPawzcwNyWvc","J09C5082","J09C","zrIkRujYmdyxWPcwGMXuTM/ZusSWvSbFdAgQBfQ","Altena","Dahle","67","58762","iInHOckraZapGQT+KQMyrVrZWdCmaGssRetZQCF","EVU","Standard nach Anzahl Stromzähler"
"htYBRgBSWWSkdqLFXWaUURbqOUCe/JfQQsbXTOv","wUubMtjuRJNXLDbJrBZVmNVOQZBXQDQSRZWZcah","J09C3401","J09C_J","wuaZaTGtaoJFLSdFnLoTirUSQEJSSDPHWZuZSIP","Hagen","Hohenlimburg","4","58093","IRTTOGRSSXkNvWC/FFNXQnTesjtQTVfSnSMQZXb","EVU","Standard nach Anzahl Stromzähler"
"hNFxcVwAZWVdneUWouvITUbbEqloHApRSdbLgoW","uKWHdWwOaAVjEZZnXw+kZecrFe/CNIqHLNNWmZQ","J09C1622","J09C_J","lsVXGYQlTMlbWlsrYEQhoUECG/sGBKigqTDZWqV","Hagen","Lennetal","6","58099","eSXBURaNZpwehxEfYGLrKHgZjtMDRwSfsfIDvao","EVU","Standard nach Anzahl Stromzähler"
"YiyYkHblzVYUTJlNXv+z+eqSpdbIOSTGy+aclhI","ytUTuMnLeZMuJcJtZQQYnkFFVciTWFMBIThrXPo","J09C5081","J09C","uabFTSaOXeHuAQWmaZxzVJEiItWzyQokB/pxYTJ","Altena","Dahle","5","58762","ZVxvOkhSuatVMY/VIORwEaDFKnHeeIPENIVRXoB","KSA","Standard nach Anzahl Stromzähler"
"nRRbgKuFWqrJvrUOxyNiYDMXJVQTuwSPEsabqSZ","s/RzXwxPDHdZpZJVlSBbwXweqaBZPcnSJVkXrsL","J09C1621","J09C_J","sQTemvdZ/WQbsNNURU/X+QYToZgfbwnPQQiNEV+","Hagen","Lennetal","12","58093","XqHshCtjMnQxcDmRdYVXTARKDKwCIUziEWWcSXP","EVU","Standard nach Anzahl Stromzähler"
"RR+qSkRuZDFEaRTKmRpKwIKUOZcWITtJWZjKGwQ","rARNLtXyEZTWaIWdcHgzSVVDplXRjaZRwvYgeWS","J09C1622","J09C_J","dhhLxmKxjVioUpgWIwXonUUaUDzV/SCfTVkSTY/","Hagen","Halden","38","58093","RiGLRkBIqZTSJQSXISIXOXhOjJWDZWkkxTYYSkh","KSA","Standard nach Anzahl Stromzähler"
"MURFZYjPbOqBYF+QKQcwCAAZYpjRZEa/Zvs/SJA","nWURZkSyupEXNcwDmTBNTUPGVqxHnqgXwveneRT","J09C4011","J09C_L","vJtFyRfHJyyXXtDRPLQKCKbjKWLUSayTQbWpOZY","Lüdenscheid","Lüdenscheid","45","58513","WYCRx+QSwWFFvZZxlmQNZSmoTQaBenEATDaCAVG","KSA","Standard nach Anzahl Stromzähler"
"YjgGUxEbEwTRbQYxgSUPdkFUNrGdLISZzWalJQW","HConzeTNUiYOXTTjYMbrqXhZXUVQzTEQcuNkUVm","J09C1622","J09C_J","NYoLSLWRUWybhpEYNbqSRTpsVwlLOLFcy/fPUQr","Hagen","Halden","19","58093","CQbKWPtHrnuETMRUzdujmqIRQBYgZQZAqcIJO+e","EVU","Standard nach Anzahl Stromzähler"
"AkZlQXTPzULTMClkXtOasnlwfERwX/fTKxeyYXN","WYyDwJzqBSCRdXnjwVtgxdnScQeZsS+kRphgJDy","J09C4011","J09C_L","wRtP/+Az+djcyeRUmysw+QvDnUkYUYnCVsT+/yX","Lüdenscheid","","2","58513","fFjdnvAQUUaPRzUTXmdLTjTzTUmpIRIUumszWUx","EVU","Standard nach Anzahl Stromzähler"
"ZwZiSUtyvGVxwYBLTzgWeylIf+kBWWLTiIFzBRs","mlXfxMi/XaBibQUAROocUPQmZmWBVUMLmSwsONi","J09C5484","J09C","VIWqKx+VvBnOpDlrPVUfoYuUNkZjuIdgnzK+q/R","Halver","Ehringhausen","30","58553","AqncVSGpkrR/uYQcVrhVnPtqSnwdBXiQQ+MXaJS","EVU","Standard nach Anzahl Stromzähler"
"WmhOO+IfvHJVjhPvjXYwVidTjQBkTTuTCCWlDLw","QMHFMZxohlpyXQ/PQWnLzEXEvIazTFfioE+gyKP","J09C6504","J09C","hn/crW/Q/OPJTzpacjDUBStTQOwoOXqEXpNQedK","Meinerzhagen","Meinerzhagen","5","58540","wqLRHSrimmBEHUpFABDYJSyAp+KVPOZZUdDCfid","KSA","Standard nach Anzahl Stromzähler"
"iTpfTXtXB/RzVYhbHWTTGFKeI/xqUjMqOCbakhA","qkzWcqVmBXqNZq/YFYvAAVMtedcmSFqZTaqfheT","J09C3401","J09C_J","UZdKYHWeivPkvEkDfnBZQJpaVaWKbiUIQtKBX/c","Hagen","Lennetal","24","58093","TQDOwmzXmFtboTTRUijQRin/qFGAVilCCOJUiWk","EVU","Standard nach Anzahl Stromzähler"
"WyNpDmCOxcUhbgMlXfZkBwZSoIcyY+cvtUWSJFH","gsjBTPRhPPVZCpxBiSPeZItpAnlesAcbGoiZwrS","J09C4011","J09C_L","XLTyHGTZwRoSjjNwUiTUYdUkzhUBrgRGU+fOfRS","Lüdenscheid","","50","58513","XRlCaQXiKQHmGnVQSQSY+uGdfYWWYBLTZHwDWTK","KSA","Standard nach Anzahl Stromzähler"
"RAcWJkTxgPFzyoiSKLXmTUXEsMGfZoUYFkPofuC","GNEYvTr+eVjmZZBNtUvOUbWnSUAfkIISOXTUfLr","J09C5485","J09C","FyGUNpsVQBEtegdZdVpRvWr+WSDJnOzlcLJRFhg","Halver","Ehringhausen","9","58553","yheHTqLaQxYwLoQjCqrXPWZWoVYdoqsPTUjBtWk","EVU","Standard nach Anzahl Stromzähler"
"IT/hfXXdZbTJlQQnJZ+mlhTFSjRRezWsTvhRrv/","lfg+XYyxfhgcCodqYzdXXYWQGIR+AZTdUrYUaSj","J09C6101","J09C","RTVSoZQUPcNnmwINCgqrxTPVgSQRsicRWLCRUQG","Neuenrade","Neuenrade","11","58809","XmSJSxUcXiRvQSNFHpXaOxwsJpTInYTqpwLwEqQ","KSA","Standard nach Anzahl Stromzähler"
"aAuuX+YuDhzSbwWNhDKpTPRUDRmpJRyXgXBQMSt","XtbdQADBQJIYyaWmlseSbYXQcUfJgmubVFSzqtL","J09C1622","J09C_J","sQVSJNkqTUZIUEWBrQsNyFvjaXgVavPWQ/+pnco","Hagen","Halden","16","58093","TbYHbMVkMIUkVHG+pXxhZvufZ+WgoLbqRkrOJgG","KSA","Standard nach Anzahl Stromzähler"
"FsdxxgAcsZhPqCwaObW+rWZcTKQWOUwbfApibjo","GQGJ+MULVdZTQQEzoloIWAuPoWqpEhcYClHIjfh","J09C1622","J09C_J","PrWeYJOUGrsVYr/UedwfCbmIlTDRSeSMeSEYk+F","Hagen","Halden","21","58093","BXPKzhReSWDcYJYWAwlCrIt/AqP+rZcZmSURUte","EVU","Standard nach Anzahl Stromzähler"
"SNKeY+KJjXqDQ+KsBTEUehzVsRKxpX+ISDLRhsZ","LdSRohTTmVnEeuOXPuYHWwYxJvIuqkTzxISmSXD","J09C4011","J09C_L","qZaG+ZYJDtVGuAOZIuxOgBceRcTYdgXYhQmBzsf","Lüdenscheid","","17","58513","XqzGerOVUnSppqCTySOlhYeCVC/R+Vu/SmBstJj","KSA","Standard nach Anzahl Stromzähler"
"iOMQSvtMsXIFe+UHhAXqXfDpWYGVV+dvfQEface","rbvYaxYRLSSSQUUAKDUqUORSpaTgAUZOVdj/pXV","J09C6103","J09C","sskm+hPktKu+vqYvCdVCApIrGJRRXeUsOmOUExy","Neuenrade","Neuenrade","6","58809","KUUmZxpMQHeBQMGVCJndawonQTmfrToSmZpiy+C","EVU","Standard nach Anzahl Stromzähler"
"nCpdYzNasQkZTSETIQvzRHpBmOO/QLBUsfZLXuk","CrTtArxNTkKWkbAnKvjoWep+htRQgBudRgvzJ+x","J09C4011","J09C_L","'+TtTolJX+ZQLYgaIyTNpsjktSpsljAPQsaSNEQM","Lüdenscheid","","26","58513","QQYdIhDZefSQrekYystiixlVZhTwPYHRXDTKBAc","KSA","Standard nach Anzahl Stromzähler"
"G/qXWXsHsNWRrYxz+muTNUmaEQILVHXwCmlYEbf","TXTllRySTZdiUQvIYLBaBTrXoiymdNTcUQYoHfN","J09C3401","J09C_J","dhnjnKRibXesSqHIcXUDylhUJJAFPtzafCZVgXc","Hagen","Hohenlimburg","2","58093","lii/iD+taQhI/wQXKXcbNiquSYPB/UYUXBZWXDP","EVU","Standard nach Anzahl Stromzähler"
"MPcbKh/SILDw+tnhSMQIyzZFY+RlPMA/hKLqTGw","BfXwfrTdDFvbyqpoDcSvtSeqimRVWnwhkThSWvk","J09C6502","J09C","YCpPqcUgLR+CUUSBiWMXUqtVFHvaqxZUEKiBCjJ","Meinerzhagen","Meinerzhagen","20","58540","RJyWioXGoAtUoqcThm/DMmhIYfEXZRRFFkWQUaw","KSA","Standard nach Anzahl Stromzähler"
"VSWvRzrEXWwyXokZWMyizHuU/WdLDAli+dYcCZQ","muDfOhfcEMLlIPpyfuxJWmuxWoSSDOfbpSVZadV","J09C3401","J09C_J","XLVmokugWFt+QXpzaqviydyJrWrYcTlSuRjUyya","Hagen","Hohenlimburg","2","58093","CIOFsXuXtFYZoZVLZGVeSGBRSBiDsCFEhvQJioD","EVU","Standard nach Anzahl Stromzähler"
"ieUTDRSCQkRTIedFuhRlfJkRiTNWxOQzsIurlSV","FDrWVxVSLotTsuYGLXoafGhyUqoPorjVclq+AQZ","J09C1622","J09C_J","YwdsBTFUzQASyQO+hlkUbFXJRSRKELCPYTDBXlK","Hagen","Halden","1","58093","EWUcEhQBGvBWRSkHznZdHN/ZpIsU+UXTAKbvYoU","EVU","Standard nach Anzahl Stromzähler"
"kEEfMSTXUzG+PSeyjWORsdJEtKMadVMHHkDkpD/","zrzlRMEbGcLiXujzVZqrXigqgNeAyZaxH/QBuCj","J09C5084","J09C","MTFIkIRtARVWAbDwBbeU/JyAeRTOFXbddCoYUWg","Altena","Dahle","15","58762","dCmedHqTAX/qQGYjAUaXiJUMvYkXUxzZX/Vjnxq","KSA","Standard nach Anzahl Stromzähler"
"SqYHyAZqTHiKoZPWHVYWbPVhSIL+PAcJX+OvluX","ToTJYMURZWKiWmpj/eGJDbAvUvRxQLuwesWUVZp","J09C3401","J09C_J","RTWSNSiZmaoGpWYY+VZrVWLsvsZUdJLRe/vVQcu","Hagen","Hohenlimburg","16","58093","cnmZkSauexhElpxElUVELVedIdQnR/TnuBYPT/h","KSA","Standard nach Anzahl Stromzähler"
"KQFULtQrBxKaOxLCChWSRRGGEJKTslfKdAaiRTV","qFrgkXgrWEtDICifwYBTvhERKjWyBZTJdzKwxHs","J09C5481","J09C","WuWxeSDwtrAUipNALUS/VVJOTxzoaLZykYKeasL","Halver","Oberbrügge","67","58553","DQvJZAiU+PSheOXKCRTJSeAjeLSRhZNR/RXlTAn","KSA","Standard nach Anzahl Stromzähler"
"ZNLhNqFzkpdgYuQMKqkiHnRDfs+wVQmsVcTDLTX","RjymSUWcfsniESehhb/TRXVfghDGjTVYMcJuULK","J09C6103","J09C","DCkSMOMiQiRCiDPTZZpYRCjLnUmRoTrMBSgTAtm","Neuenrade","Neuenrade","4","58809","NVuSqalRgunTEMacJWKakTKKKUyYcgOsBRjRXjB","KSA","Standard nach Anzahl Stromzähler"
"icldbmiYWdVVrW+ZXGWGlXtxtTfcRzZScfhIUCN","NXfBgqLKYUXH/Q/TRWsNBkpgSzqIwywTRRZIDqx","J09C1621","J09C_J","ThkVBUCIvFrNpSpKdVWKvrSRfseHINTSveWTCKO","Hagen","Lennetal","10","58093","OzwRYDXVtEOZTovndWDsFAWbxlWagZ/EgYZFeXJ","KSA","Standard nach Anzahl Stromzähler"
"UALMuvUJKzmYUiKRolzNQYGYjHvuJSJHWQYJQYw","QkPtQfPpMwNVRGUOUSchaTCWpFElUvvVwYYuNgR","J09C1622","J09C_J","WRkZIMTeJuCxpuhAXDOCJliJqWYZlujEXgFYjVK","Hagen","Halden","8","58093","wiRAKZDTqnYQvuKAlXydWZwHTrDGsZEXDsMMWYp","KSA","Standard nach Anzahl Stromzähler"
"xzQzqqTRYrhxoLzmSUZFF+ClppaDMsQVPZKxGEW","'+SVWhyhNiqKzlZDQDAzDyWqRowwFTiXQRF+XNd/","J09C1622","J09C_J","REqexXypVVXBYEUXqSZmMxG+JdkVigVRyYajCRx","Hagen","Halden","38","58093","MdAN/+sXRURsvvtaawznSQRV//sRZmAliWBLdoV","EVU","Standard nach Anzahl Stromzähler"
"axvIYVECKMGVYWbxUMyvXponSF+zbHyZSLTawtK","PGVYsyUQZJLITaBDFAfgHiYQXcfzrQRrtWiZTSt","J09C3401","J09C_J","DeT/FCp/QmhZYFLNUqkIXQaqDZhQFzAXAKsYTBv","Hagen","Hohenlimburg","11","58093","ALWzSv/WohEJTqRZwKDuduPAiCHdsWETAXQrYqR","KSA","Standard nach Anzahl Stromzähler"
"pVhrCfjWBjTXVQxoxJLNXRjUznfLUDnsZYQCwPh","WiQVZQDzQYdJ/QduXSgwRTMVGQRfwSDpCSE+G+Z","J09C1631","J09C_J","MTGpNaFEGUSeiHGUmoVxVIZTpoZpbZRCOcXYoRw","Hagen","Herbeck","11","58093","VeQSTLWbC/+dgaHRAicBTnzPotAZOwuDzJ+kQho","KSA","Standard nach Anzahl Stromzähler"
"RVvPWnZQSZQKNSfWcEEDtlozRDFRrGgFHkjSzxW","dVHNJqwgSjUACtDUFQRGDQTCnTKOcRYTSHAyrbM","J09C3401","J09C_J","pTuxUekqLQBdSPpLdFRztXFoZOeZnQQPeWWxdKr","Hagen","Berchum","18","58093","VYMXiaQM+xXVWmMiRsaUXSlhCdPhjTdvVsnaOVn","EVU","Standard nach Anzahl Stromzähler"
"XjJlVGapXibenoNOQfrGUZYiC/icRIdHdqMoDTL","ZOKVMPSxLTgQGLhQYaMTTZrRXafUSUFZcEPtxJO","J09C6102","J09C","TUhDxGTJzmOZojBRBROfGBKLEPeZWKVAnUQXrDl","Neuenrade","Neuenrade","44","58809","zkTjQRlXNSmqv+xak/vdZuyKTua+MowXGUvDLZW","KSA","Standard nach Anzahl Stromzähler"
"SEbeAsFpTTeZynzWDPwlokXGTpLcnyPzQThoWFr","ApCnUWaFSxbGpFzTYZDmiMJVqwDwUCexZoXUTTq","J09C5485","J09C","BtTaOJQswHr/RgWNWZrLueuA/aOtsvcMABaSgDU","Halver","Ehringhausen","9","58553","QE/TaUhLQpaZRKABxcnYHsvudIQxQEZQHiqBvlt","KSA","Standard nach Anzahl Stromzähler"
"WiBZ/KXlFwNEpSYQweGYrdHubRjNyZdlHheenbq","rK+qGcFKhXGq+qfWSQbdjrDnpExaLXEwuPBcRFX","J09C6505","J09C","EnkhVNGfXfDkQh/uPuIthSXNMZVXNKzeHQNgZBw","Meinerzhagen","Meinerzhagen","8","58540","qJDOswQSiw+aVubfcCzWMsSvRNQuHdXV+RUmsTQ","KSA","Standard nach Anzahl Stromzähler"
"rlZZhaSustYdeSuAuSuHAPtSpRUxUABvoxTkbRX","dHzdBYRwRosYRfRVEUhwSGUgZQImBrSDQnniRhN","J09C6101","J09C","JVkmCRCUZMierKWRDcNOQrjYMbkSUglKqjpDZHu","Neuenrade","Neuenrade","34","58809","rthVyJQESTgFXBtZUESCTgbMZM/Mr/WxYFEegBo","EVU","Standard nach Anzahl Stromzähler"
"TVPRRrVTKKQYiIPTfbcKKYALZRDZWUhgQxXRYSS","NwSkZyqV/yBsVIUIRClamXiNdSQQaVeVQeUvZHc","J09C4011","J09C_L","GYjvuPDwitTWQxqEVSWogKjUeDPQaQC+XUDkUyZ","Lüdenscheid","","35","58513","'+G/KYlZKJsIpZQXOe/ylCqCUTUYZiFRRoWZsYNO","EVU","Standard nach Anzahl Stromzähler"
"LQjcGBsZtUahQbNyqVCtgTOV+aW+JoPdR+uZkHn","BiQLCyWXYVUOeqCyNwJzziVDeDoiuLmv+oHokVJ","J09C4011","J09C_L","DCpkfVBNpvU+oGXBUWbniWTFTkvOkhSV/iUOubQ","Lüdenscheid","","33","58513","TdXFVMXrlNoVSlSSsvSXMAFYMirSGvop/ZZCWus","EVU","Standard nach Anzahl Stromzähler"
"/XWBczMBJpgstgXejQBLreOXpTWogaTVeACGmqr","JTsRsYEGPPXXmWXgRmohDY/COVjNzG+VSkDEMQO","J09C4011","J09C_L","UrtRQlYZSchSXFoRMsUYlcpSVYTsvfCXhRDsTzE","Lüdenscheid","","7","58513","hPZZUnEUTWWhvauAgRksURKtUzXvugoETKCJfOu","EVU","Standard nach Anzahl Stromzähler"
"fgmWIY/UWASXSBbmiSKSCgXXCJGwTJ+NEO/EqFh","bYucyRQKRGKxbR/cTBZMvyfORYvHWZQOjrQkQ/Q","J09C6106","J09C","TGZHYicXWpRANgXchcQeDYQwgRXWgYmRYBeJdaQ","Neuenrade","Neuenrade","75","58809","tdQUQjNTrRCtoLssWYAUSIEXRAiZsLIzwkRIMsW","KSA","Standard nach Anzahl Stromzähler"
